year,cznuts_cz,nuts,cznuts_en,school_type_cz,school_type_en,total_teachers,women,men,qualified,unqualified
2009,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Konzervatoř,Conservatoiry,131.1,65.1,66,129.5,1.6
2009,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Vyšší odborná škola,Tertiary Professional School,148.7,102.1,46.6,139.7,9
2009,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Mateřská škola,Nursery School,2825.7,2821.4,4.3,2596.1,229.6
2009,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,"Základní škola - přípravné třídy
a přípravný stupeň",Basic School - Preparatory Class,,,,,
2010,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Střední škola,Upper-Secondary School,5711.2,3548.3,2162.9,5205.3,505.9
2010,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,ZŠ - na 2. stupni,Basic School - Lower-Secondary,3833.7,2881.6,952.1,3427.5,406.2
2010,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,ZŠ - na 1. stupni,Basic School - Primary,3396.5,3240.5,156,3003.4,393.1
2010,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Konzervatoř,Conservatoiry,155.7,81.4,74.3,155.3,0.4
2010,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Vyšší odborná škola,Tertiary Professional School,149,104.2,44.8,142.5,6.5
2010,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Mateřská škola,Nursery School,2927.8,2922.8,5,2637.3,290.5
2010,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,"Základní škola - přípravné třídy
a přípravný stupeň",Basic School - Preparatory Class,33.9,32.9,1,21,12.9
2011,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,"Základní škola - přípravné třídy
a přípravný stupeň",Basic School - Preparatory Class,32.3,32.3,,18.8,13.5
2011,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Střední škola,Upper-Secondary School,5533.8,3444.1,2089.7,5068.2,465.6
2011,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,ZŠ - na 2. stupni,Basic School - Lower-Secondary,3717.8,2789.9,927.9,3350.4,367.4
2011,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,ZŠ - na 1. stupni,Basic School - Primary,3353.8,3193.6,160.2,3015.8,338
2011,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Konzervatoř,Conservatoiry,152.7,79,73.7,149.7,3
2011,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Vyšší odborná škola,Tertiary Professional School,149.7,108.2,41.5,143.9,5.8
2011,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Mateřská škola,Nursery School,3047.8,3040.5,7.3,2719.8,328
2006,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,8079.4,6874.3,1205.1,6965.7,1113.7
2007,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,7949.3,6719.2,1230.1,6872.5,1076.8
2008,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,7737.2,6527.5,1209.7,6680.7,1056.5
2009,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,7452,6317,1135,6531.2,920.8
2010,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,7230.2,6122.1,1108.1,6430.9,799.3
2011,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,7071.6,5983.5,1088.1,6366.2,705.4
2012,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,6996.1,5953,1043.1,6237.5,758.6
2013,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,6908.5,5867.8,1040.7,6300.1,608.4
2014,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,6915.9,5872.5,1043.4,6387,528.9
2012,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,"Základní škola - přípravné třídy
a přípravný stupeň",Basic School - Preparatory Class,29,29,,21.4,7.6
2012,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Střední škola,Upper-Secondary School,5281.4,3282.2,1999.2,4755.5,525.9
2015,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,6992.4,5923,1069.4,6573.4,419
2012,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,ZŠ - na 2. stupni,Basic School - Lower-Secondary,3647.8,2763.8,884,3283.4,364.4
2012,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,ZŠ - na 1. stupni,Basic School - Primary,3348.3,3189.2,159.1,2954.1,394.2
2012,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Konzervatoř,Conservatoiry,148.2,77.3,70.9,140.3,7.9
2012,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Vyšší odborná škola,Tertiary Professional School,175.8,125.4,50.4,167.5,8.3
2012,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Mateřská škola,Nursery School,3148.1,3142.1,6,2743.4,404.7
2016,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,7026.2,5967.3,1058.9,6783.4,242.8
2017,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,7140.4,6083.9,1056.5,6944.8,195.6
2018,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,7227.5,6166.3,1061.2,7042,185.5
2019,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,7327.3,6219.2,1108.1,7107.1,220.2
2020,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,7633.1,6443.9,1189.2,7349.2,283.9
2021,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,7849.2,6620,1229.2,7520.1,329.1
2022,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,7986.9,6700.6,1286.3,7612.6,374.3
2023,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,8165.2,6824.8,1340.4,7738.2,427
2024,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Základní škola,Basic School,8288.5,6923.1,1365.4,7826.9,461.6
2013,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Střední škola,Upper-Secondary School,4897.5,3061.9,1835.6,4581.2,316.3
2013,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,ZŠ - na 2. stupni,Basic School - Lower-Secondary,3545.5,2666.2,879.3,3252,293.5
2013,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,ZŠ - na 1. stupni,Basic School - Primary,3363,3201.6,161.4,3048.1,314.9
2013,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Konzervatoř,Conservatoiry,146.8,83.2,63.6,145.5,1.3
2013,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Vyšší odborná škola,Tertiary Professional School,159.4,117.7,41.7,154.6,4.8
2013,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Mateřská škola,Nursery School,3217.9,3199.8,18.1,2850.5,367.4
2013,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,"Základní škola - přípravné třídy
a přípravný stupeň",Basic School - Preparatory Class,33.9,32.9,1,27.9,6
2014,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,"Základní škola - přípravné třídy
a přípravný stupeň",Basic School - Preparatory Class,31.7,31.7,,27.2,4.5
2014,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Střední škola,Upper-Secondary School,4681,2893.5,1787.5,4413.7,267.3
2014,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,ZŠ - na 2. stupni,Basic School - Lower-Secondary,3515.8,2643.8,872,3286.4,229.4
2014,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,ZŠ - na 1. stupni,Basic School - Primary,3400.1,3228.7,171.4,3100.6,299.5
2014,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Konzervatoř,Conservatoiry,150.4,80.3,70.1,148.5,1.9
2014,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Vyšší odborná škola,Tertiary Professional School,156,114.2,41.8,154.4,1.6
2014,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Mateřská škola,Nursery School,3270.1,3256.4,13.7,2933.7,336.4
2015,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,"Základní škola - přípravné třídy
a přípravný stupeň",Basic School - Preparatory Class,33,33,,29.9,3.1
2015,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Střední škola,Upper-Secondary School,4486.3,2780.8,1705.5,4285.5,200.8
2015,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,ZŠ - na 2. stupni,Basic School - Lower-Secondary,3527.1,2632.8,894.3,3354.1,173
2015,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,ZŠ - na 1. stupni,Basic School - Primary,3465.3,3290.2,175.1,3219.3,246
2015,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Konzervatoř,Conservatoiry,142.9,76.1,66.8,142.1,0.8
2015,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Vyšší odborná škola,Tertiary Professional School,154.5,113.4,41.1,153.1,1.4
2015,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Mateřská škola,Nursery School,3312.2,3295.3,16.9,3032.5,279.7
2016,Moravskoslezský kraj,CZ080,Moravian-Silesian Region,Střední škola,Upper-Secondary School,4302.8,2660.3,1642.5,4195.8,107
