academic_year,region_czso_id,region_name,url_czso,url_json
2020,3077,Liberecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3077,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3077"","
2020,3085,Královéhradecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3085,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3085"","
2020,3093,Pardubický kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3093,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3093"","
2020,3107,Kraj Vyso?ina,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3107,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3107"","
2020,3115,Jihomoravský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3115,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3115"","
2020,3123,Olomoucký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3123,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3123"","
2020,3131,Zlínský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3131,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3131"","
2020,3140,Moravskoslezský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3140,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3140"","
2021,3018,Hlavní m?sto Praha,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3018,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3018"","
2021,3026,St?edo?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3026,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3026"","
2021,3034,Jiho?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3034,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3034"","
2021,3042,Plze?ský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3042,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3042"","
2021,3051,Karlovarský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3051,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3051"","
2021,3069,Ústecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3069,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3069"","
2021,3077,Liberecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3077,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3077"","
2021,3085,Královéhradecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3085,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3085"","
2021,3093,Pardubický kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3093,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3093"","
2021,3107,Kraj Vyso?ina,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3107,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3107"","
2021,3115,Jihomoravský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3115,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3115"","
2021,3123,Olomoucký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3123,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3123"","
2021,3131,Zlínský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3131,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3131"","
2021,3140,Moravskoslezský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3140,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3140"","
2022,3018,Hlavní m?sto Praha,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3018,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3018"","
2022,3026,St?edo?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3026,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3026"","
2022,3034,Jiho?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3034,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3034"","
2022,3042,Plze?ský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3042,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3042"","
2022,3051,Karlovarský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3051,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3051"","
2022,3069,Ústecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3069,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3069"","
2022,3077,Liberecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3077,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3077"","
2022,3085,Královéhradecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3085,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3085"","
2022,3093,Pardubický kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3093,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3093"","
2022,3107,Kraj Vyso?ina,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3107,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3107"","
2022,3115,Jihomoravský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3115,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3115"","
2022,3123,Olomoucký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3123,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3123"","
2022,3131,Zlínský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3131,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3131"","
2022,3140,Moravskoslezský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3140,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2022&u=v23__VUZEMI__100__3140"","
2023,3018,Hlavní m?sto Praha,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3018,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3018"","
2023,3026,St?edo?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3026,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3026"","
2023,3034,Jiho?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3034,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3034"","
2023,3042,Plze?ský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3042,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3042"","
2023,3051,Karlovarský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3051,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3051"","
2023,3069,Ústecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3069,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3069"","
2023,3077,Liberecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3077,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3077"","
2023,3085,Královéhradecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3085,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3085"","
2023,3093,Pardubický kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3093,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3093"","
2023,3107,Kraj Vyso?ina,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3107,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3107"","
2023,3115,Jihomoravský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3115,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3115"","
2023,3123,Olomoucký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3123,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3123"","
2023,3131,Zlínský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3131,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3131"","
2023,3140,Moravskoslezský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3140,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2023&u=v23__VUZEMI__100__3140"","
2024,3018,Hlavní m?sto Praha,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3018,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3018"","
2024,3026,St?edo?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3026,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3026"","
2024,3034,Jiho?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3034,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3034"","
2024,3042,Plze?ský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3042,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3042"","
2024,3051,Karlovarský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3051,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3051"","
2024,3069,Ústecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3069,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3069"","
2024,3077,Liberecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3077,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3077"","
2024,3085,Královéhradecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3085,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3085"","
2024,3093,Pardubický kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3093,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3093"","
2024,3107,Kraj Vyso?ina,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3107,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3107"","
2024,3115,Jihomoravský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3115,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3115"","
2024,3123,Olomoucký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3123,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3123"","
2024,3131,Zlínský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3131,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3131"","
2024,3140,Moravskoslezský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3140,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2024&u=v23__VUZEMI__100__3140"","
2025,3018,Hlavní m?sto Praha,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2025&u=v23__VUZEMI__100__3018,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2025&u=v23__VUZEMI__100__3018"","
2025,3026,St?edo?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2025&u=v23__VUZEMI__100__3026,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2025&u=v23__VUZEMI__100__3026"","
2025,3034,Jiho?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2025&u=v23__VUZEMI__100__3034,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2025&u=v23__VUZEMI__100__3034"","
2025,3042,Plze?ský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2025&u=v23__VUZEMI__100__3042,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2025&u=v23__VUZEMI__100__3042"","
